1244,455,2,False,17,Lenovo	Thinkpad X1
1245,880,1,True,175,Toshiba	Tecra X40-D-10Z
1246,348,1,True,140,Lenovo	ThinkPad X1
1247,244,1,True,76,Toshiba	Tecra X40-D-10Z
1248,36,2,False,116,Dell	Alienware 15
1249,927,1,False,167,Razer	Blade Pro
1250,268,2,True,143,Lenovo	N42-20 Chromebook
1251,990,2,False,187,Asus	Rog GL702VS-BA023T
1252,315,1,True,46,Dell	XPS 13
1253,867,2,True,120,MSI	GL62M 7RD
1254,388,1,False,187,Asus	ZenBook Flip
1255,402,1,False,187,Asus	Rog GL702VS-BA023T
1256,678,2,False,166,Dell	Vostro 5568
1257,600,1,True,71,Asus	ZenBook Flip
1258,201,2,False,66,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1259,292,2,True,37,Dell	Alienware 15
1260,182,2,False,129,Lenovo	Thinkpad T470s
1261,621,2,True,96,Lenovo	Thinkpad T470s
1262,147,2,True,72,Razer	Blade Pro
1263,258,1,True,154,MSI	GE72MVR 7RG
1264,372,2,False,147,Lenovo	Thinkpad X1
1265,242,2,False,120,Lenovo	N42-20 Chromebook
1266,418,1,False,113,Lenovo	Thinkpad X1
1267,810,2,False,12,Acer	Chromebook 11
1268,1,1,False,217,HP	Chromebook 11
1269,349,2,False,47,HP	Chromebook 11
1270,487,1,False,55,Lenovo	IdeaPad 310-15IKB
1271,123,2,False,83,Lenovo	ThinkPad T470s
1272,534,1,False,36,Asus	Pro P2540UA-XS51
1273,934,2,False,174,Asus	Pro P2540UA-XS51
1274,818,2,True,141,Asus	VivoBook Max
1275,98,1,False,82,Asus	Pro P2540UA-XS51
1276,841,1,True,8,Dell	Latitude 3480
1277,334,1,False,156,Razer	Blade Stealth
1278,59,1,True,213,Dell	Alienware 15
1279,738,2,True,12,Dell	Alienware 15
1280,344,2,False,116,Toshiba	Satellite Pro
1281,952,1,False,141,Dell	Latitude 3180
1282,120,2,False,50,Toshiba	Satellite Pro
1283,154,1,False,55,Lenovo	Thinkpad X1
1284,35,2,False,96,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1285,366,1,True,11,Lenovo	IdeaPad 310-15IKB
1286,518,2,True,32,Lenovo	N42-20 Chromebook
1287,969,1,True,107,Dell	Inspiron 7567
1288,337,2,True,217,HP	Omen 17-an012dx
1289,818,1,False,166,Asus	VivoBook Max
1290,946,2,False,68,HP	ZBook 17
1291,457,2,False,62,Dell	Latitude 3480
1292,408,1,True,163,Dell	Latitude 3480
1293,613,2,False,157,Dell	Alienware 17
1294,871,2,True,117,MSI	GE72MVR 7RG
1295,939,1,True,109,Lenovo	N42-20 Chromebook
1296,764,1,True,81,Dell	XPS 15
1297,681,1,False,171,Asus	Rog GL702VM-GC017T
1298,440,2,True,153,Dell	Latitude 3180
1300,719,1,False,170,Acer	Swift 3
1301,265,1,False,119,Asus	VivoBook Max
1302,773,2,True,108,Toshiba	Satellite Pro
1303,704,2,True,164,HP	EliteBook 820
1304,971,2,True,120,Acer	Chromebook 11
1305,592,1,True,60,Asus	VivoBook Max
1306,660,1,True,177,Lenovo	IdeaPad 310-15IKB
1307,382,1,True,53,Lenovo	ThinkPad X1
1308,357,2,True,41,Asus	Rog GL702VS-BA023T
1309,97,1,False,153,MSI	GE72MVR 7RG
1310,246,2,False,103,Dell	XPS 13
1312,340,2,True,55,Toshiba	Satellite Pro
1313,819,1,True,137,Razer	Blade Pro
1314,143,2,True,172,MSI	GL62M 7RD
1315,769,2,True,146,Toshiba	Tecra X40-D-10Z
1316,162,2,False,34,Lenovo	ThinkPad X1
1317,821,1,True,124,Asus	Rog GL702VM-GC017T
1318,735,2,True,58,Acer	Chromebook 11
1319,597,1,True,183,Toshiba	Tecra X40-D-10Z
1320,859,1,False,113,Lenovo	N42-20 Chromebook
1321,408,1,False,150,Dell	XPS 13
1322,895,2,True,111,Samsung	Notebook 9
1323,785,1,False,200,Samsung	Notebook 9
1324,725,2,False,160,Dell	Inspiron 7567
1325,5,2,True,106,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1326,738,2,False,56,Lenovo	IdeaPad 310-15IKB
1327,465,1,False,143,Razer	Blade Pro
1328,228,2,True,74,MSI	GL62M 7RD
1329,740,1,False,92,Dell	XPS 13
1330,306,1,True,94,Lenovo	N42-20 Chromebook
1331,804,1,True,9,HP	Omen 17-an012dx
1332,201,1,True,131,Samsung	Notebook 9
1333,136,1,True,203,Dell	XPS 15
1334,962,1,False,92,Asus	Rog GL702VM-GC017T
1335,941,2,True,162,HP	Chromebook 11
1336,73,1,False,33,Toshiba	Satellite Pro
1337,186,1,False,169,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1338,2,2,True,123,Asus	Rog GL702VM-GC017T
1339,682,2,True,26,Dell	Inspiron 7567
1340,762,1,False,168,Dell	XPS 13
1341,916,1,True,202,Lenovo	Thinkpad T470s
1342,80,2,False,94,HP	ZBook 17
1343,862,1,True,144,HP	ZBook 17
1344,838,1,False,67,Dell	Alienware 17
1345,55,1,False,91,Asus	VivoBook Max
1346,769,1,True,103,Lenovo	Thinkpad X1
1347,408,2,True,144,Acer	Chromebook 11
1348,98,2,False,69,MSI	GE72MVR 7RG
1349,922,2,True,159,Asus	ZenBook Flip
1350,423,1,False,202,Lenovo	Thinkpad T470s
1351,628,2,False,61,HP	ZBook 17
1352,120,2,False,143,Lenovo	Thinkpad X1
1353,165,2,False,178,Samsung	Notebook 9
1354,347,2,False,203,Dell	Alienware 17
1355,731,1,False,62,Asus	ZenBook Flip
1356,574,1,True,150,Dell	Inspiron 7567
1357,572,2,True,83,Lenovo	Thinkpad T460
1358,834,1,True,15,Lenovo	IdeaPad 310-15IKB
1359,801,2,False,75,Samsung	Notebook 9
1360,767,2,True,159,Toshiba	Satellite Pro
1361,896,2,True,131,Lenovo	Thinkpad T460
1362,957,2,True,157,Dell	Vostro 3568
1363,90,1,True,116,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1364,499,1,False,58,Dell	Latitude 3480
1365,493,2,False,71,Asus	ZenBook Flip
1366,841,2,False,121,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1367,211,1,False,203,Dell	Alienware 17
1368,458,2,True,18,HP	EliteBook 820
1369,304,1,False,201,Acer	Swift 3
1370,677,1,True,28,HP	Omen 17-an012dx
1371,295,1,True,58,Dell	Vostro 3568
1372,326,1,True,63,Samsung	Notebook 9
1373,902,2,True,73,HP	ZBook 17
1374,682,1,True,30,Dell	Inspiron 7567
1375,245,1,True,70,Dell	Vostro 5568
1376,254,1,True,51,HP	EliteBook 820
1377,774,1,False,217,Dell	Latitude 3480
1379,309,1,False,191,Dell	Vostro 3568
1380,135,1,False,180,Acer	Swift 3
1381,514,2,True,100,HP	Chromebook 11
1382,766,2,False,30,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1384,622,1,True,142,Dell	Vostro 5568
1385,847,1,False,13,HP	ZBook 17
1386,961,2,False,111,Toshiba	Satellite Pro
1387,713,1,True,137,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1388,524,2,False,128,Dell	Latitude 3480
1389,2,2,True,94,Dell	Alienware 15
1390,883,1,False,17,HP	ZBook 17
1391,494,2,True,113,Dell	Latitude 3180
1392,999,2,False,99,Samsung	Notebook 9
1393,990,1,False,47,Lenovo	ThinkPad T470s
1394,991,2,False,116,Asus	ZenBook Flip
1395,365,2,False,181,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1396,866,1,False,71,Toshiba	Tecra X40-D-10Z
1397,928,2,True,132,Acer	Chromebook 11
1398,63,1,True,84,Asus	VivoBook Max
1399,639,1,True,142,Dell	XPS 13
1400,159,1,False,131,MSI	GL62M 7RD
1401,187,2,False,199,Toshiba	Satellite Pro
1402,172,2,False,9,Dell	XPS 15
1403,778,1,True,128,Toshiba	Satellite Pro
1404,108,2,True,85,Lenovo	N42-20 Chromebook
1405,507,2,False,208,Razer	Blade Stealth
1406,159,2,True,212,Dell	Latitude 3480
1407,361,1,False,81,Toshiba	Tecra X40-D-10Z
1408,164,1,True,39,Lenovo	IdeaPad 310-15IKB
1409,112,2,True,27,Asus	Rog GL702VS-BA023T
1410,311,2,False,212,Dell	Alienware 17
1411,754,2,True,211,Razer	Blade Pro
1412,758,2,True,104,Razer	Blade Pro
1413,158,1,False,24,Asus	Pro P2540UA-XS51
1414,527,2,True,136,HP	EliteBook 820
1415,757,1,False,119,Dell	XPS 13
1416,418,1,False,12,Acer	Chromebook 11
1417,720,1,True,148,Asus	ZenBook Flip
1418,269,2,True,56,HP	ZBook 17
1419,327,1,False,28,Razer	Blade Stealth
1420,453,1,True,104,Dell	Inspiron 7567
1421,76,2,True,150,Dell	Inspiron 7567
1422,394,1,False,28,Asus	ZenBook Flip
1423,29,1,False,70,HP	ZBook 17
1424,29,1,False,114,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1425,863,2,True,196,MSI	GL62M 7RD
1426,152,2,False,92,Samsung	Notebook 9
1427,440,2,True,49,Dell	Alienware 15
1428,350,2,True,59,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1429,847,2,True,66,Dell	Latitude 3480
1430,48,1,True,215,HP	EliteBook 820
1431,53,2,True,81,Asus	VivoBook Max
1432,208,1,False,8,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1433,398,1,True,192,Dell	Latitude 3180
1434,78,1,True,83,Dell	Vostro 5568
1435,830,2,True,90,Asus	Rog GL702VM-GC017T
1436,444,2,False,197,HP	EliteBook 820
1437,736,1,True,150,Toshiba	Satellite Pro
1438,789,1,True,49,Razer	Blade Stealth
1439,406,2,True,37,MSI	GL62M 7RD
1440,103,1,True,200,Lenovo	IdeaPad 310-15IKB
1441,974,2,False,74,Asus	VivoBook Max
1442,160,1,True,157,Toshiba	Satellite Pro
1443,969,1,True,85,Toshiba	Satellite Pro
1444,341,1,True,187,Lenovo	Thinkpad X1
1445,498,2,False,12,Asus	Pro P2540UA-XS51
1446,297,1,True,189,Samsung	Notebook 9
1447,173,1,False,220,HP	EliteBook 820
1448,295,1,False,136,Lenovo	Thinkpad T460
1449,182,1,True,98,Toshiba	Tecra X40-D-10Z
1450,552,1,False,10,Toshiba	Satellite Pro
1451,648,1,True,129,Dell	Vostro 5568
1452,695,1,True,109,MSI	GE72MVR 7RG
1453,694,1,True,182,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1454,628,1,False,31,Lenovo	N42-20 Chromebook
1455,436,1,True,130,Acer	Swift 3
1456,157,2,False,87,Lenovo	N42-20 Chromebook
1457,119,2,True,71,HP	Chromebook 11
1458,448,1,True,188,Dell	XPS 13
1459,604,2,True,216,Dell	XPS 13
1460,715,1,False,123,Razer	Blade Stealth
1461,514,1,False,102,Acer	Chromebook 11
1462,311,1,True,156,Dell	Latitude 3180
1463,431,1,True,151,Dell	Alienware 17
1464,584,2,True,30,Lenovo	Thinkpad X1
1465,367,1,True,34,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1466,132,2,True,184,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1467,608,2,False,32,Samsung	Notebook 9
1468,360,2,False,99,Asus	VivoBook Max
1470,276,1,True,64,Asus	Rog GL702VM-GC017T
1471,728,2,True,10,Asus	ZenBook Flip
1472,490,2,False,210,HP	ZBook 17
1473,4,1,True,83,Lenovo	ThinkPad T470s
1474,863,2,True,151,Lenovo	Thinkpad T470s
1475,666,1,False,37,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1476,775,1,False,41,Razer	Blade Stealth
1477,808,1,True,55,Dell	Latitude 3180
1478,136,2,True,55,Dell	Latitude 3480
1479,451,2,False,119,Dell	Inspiron 7567
1480,675,1,True,37,Lenovo	ThinkPad X1
1481,88,1,False,165,Asus	VivoBook Max
1482,835,1,True,212,Toshiba	Satellite Pro
1483,201,2,True,162,Toshiba	Satellite Pro
1484,605,2,True,218,Razer	Blade Pro
1485,293,1,True,146,Lenovo	Thinkpad X1
1486,700,2,False,187,Lenovo	ThinkPad T470s
1487,785,1,False,13,Dell	Latitude 3480
1488,251,2,False,23,Dell	Inspiron 7567
1489,745,2,True,29,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1490,274,1,True,57,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1491,105,1,False,179,Lenovo	Thinkpad X1
1492,345,1,True,121,Dell	Latitude 3480
1493,299,1,False,93,Lenovo	Thinkpad X1
1494,51,2,False,54,Dell	Alienware 15
1495,708,2,True,176,HP	ZBook 17
1496,932,2,True,88,Lenovo	Thinkpad X1
1497,397,2,True,142,Dell	Inspiron 7567
1498,298,2,False,104,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1499,139,1,True,203,Dell	Inspiron 7567
1500,273,1,True,7,Razer	Blade Stealth
1501,766,1,True,40,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1502,320,1,False,116,Lenovo	IdeaPad 310-15IKB
1503,80,2,True,5,Lenovo	ThinkPad T470s
1504,970,1,False,209,MSI	GL62M 7RD
1505,706,2,False,189,Dell	XPS 15
1506,406,1,False,39,Asus	Rog GL702VM-GC017T
1507,289,1,False,106,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1508,754,1,False,200,Lenovo	Thinkpad T470s
1509,638,2,True,130,Lenovo	ThinkPad X1
1510,327,1,False,202,HP	EliteBook 820
1511,131,1,True,60,Razer	Blade Pro
1512,102,1,True,26,MSI	GE72MVR 7RG
1513,327,1,True,89,Dell	Vostro 5568
1514,177,2,True,182,Asus	Pro P2540UA-XS51
1515,138,2,False,11,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1516,671,2,False,212,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1517,490,2,True,40,Asus	ZenBook Flip
1518,511,2,True,208,Asus	Rog GL702VS-BA023T
1519,563,2,False,88,Asus	VivoBook Max
1520,124,1,True,7,Dell	Vostro 3568
1521,706,1,True,47,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1522,965,2,False,164,Lenovo	Thinkpad X1
1523,71,1,False,208,Lenovo	IdeaPad 310-15IKB
1524,198,1,True,123,Asus	Rog GL702VS-BA023T
1525,939,1,True,68,Dell	XPS 15
1526,339,1,True,101,Lenovo	ThinkPad X1
1527,879,1,True,60,Dell	Latitude 3180
1528,318,2,False,18,Dell	Alienware 17
1529,1000,1,True,109,HP	ZBook 17
1530,829,1,True,6,Lenovo	ThinkPad T470s
1531,826,1,True,62,Lenovo	ThinkPad X1
1532,579,2,True,200,Asus	Rog GL702VM-GC017T
1533,199,1,True,10,Lenovo	Thinkpad T460
1534,66,1,True,32,HP	Omen 17-an012dx
1535,596,1,True,131,MSI	GE72MVR 7RG
1536,236,1,False,177,Lenovo	Thinkpad X1
1537,96,1,False,129,Lenovo	N42-20 Chromebook
1538,484,1,False,170,Lenovo	Thinkpad X1
1539,246,2,False,74,Toshiba	Satellite Pro
1540,538,1,True,195,Lenovo	Thinkpad T460
1541,967,2,True,60,Toshiba	Satellite Pro
1542,537,2,True,174,Dell	XPS 13
1543,837,2,True,80,Lenovo	Thinkpad T460
1544,239,2,True,52,Lenovo	Thinkpad T470s
1545,955,2,False,45,Asus	Rog GL702VM-GC017T
1546,9,1,True,143,Razer	Blade Stealth
1547,38,2,False,129,Dell	Latitude 3480
1548,210,2,True,76,Samsung	Notebook 9
1549,138,2,True,7,Dell	XPS 15
1550,304,1,True,74,Samsung	Notebook 9
1551,959,2,False,26,HP	Chromebook 11
1552,806,1,False,55,Toshiba	Tecra X40-D-10Z
1553,754,2,False,82,HP	ZBook 17
1554,876,1,True,46,Lenovo	Thinkpad X1
1555,245,2,True,123,Asus	VivoBook Max
1556,291,1,False,216,Toshiba	Satellite Pro
1557,252,2,True,28,Lenovo	IdeaPad 310-15IKB
1558,985,1,True,37,Samsung	Notebook 9
1559,607,2,False,201,Samsung	Notebook 9
1560,465,1,False,149,Toshiba	Satellite Pro
1561,476,1,False,45,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1562,665,1,True,98,Lenovo	Thinkpad X1
1563,825,1,True,203,Lenovo	N42-20 Chromebook
1564,377,2,True,73,Lenovo	Thinkpad X1
1565,797,2,False,24,Dell	Latitude 3480
1566,723,2,True,123,Dell	Vostro 3568
1568,744,1,False,177,Dell	Alienware 17
1569,991,2,False,49,Dell	XPS 15
1570,549,1,False,177,Lenovo	Thinkpad T460
1571,304,2,False,146,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1572,178,1,False,198,Lenovo	Thinkpad T470s
1573,40,1,True,112,Samsung	Notebook 9
1574,588,1,False,194,Lenovo	Thinkpad X1
1575,205,2,True,172,HP	EliteBook 820
1576,603,2,True,62,Samsung	Notebook 9
1577,474,1,True,139,Toshiba	Satellite Pro
1578,603,2,False,207,Asus	Rog GL702VM-GC017T
1579,854,1,False,64,Dell	Latitude 3480
1580,741,2,False,187,Dell	Inspiron 7567
1581,326,2,True,172,Lenovo	ThinkPad X1
1582,772,2,True,131,Asus	Rog GL702VS-BA023T
1583,691,2,False,122,HP	EliteBook 820
1584,130,2,True,180,Razer	Blade Stealth
1585,12,2,False,23,Dell	Alienware 15
1586,930,2,False,148,Toshiba	Satellite Pro
1587,770,1,False,83,Toshiba	Tecra X40-D-10Z
1588,27,2,False,128,Razer	Blade Stealth
1589,409,1,False,18,Dell	Latitude 3480
1590,231,2,True,48,Dell	Inspiron 7567
1591,472,2,False,76,Acer	Chromebook 11
1592,993,1,True,31,Lenovo	N42-20 Chromebook
1593,215,1,False,118,Samsung	Notebook 9
1595,508,2,True,86,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1596,177,1,True,150,Dell	XPS 15
1597,867,2,False,129,Asus	Pro P2540UA-XS51
1598,445,1,True,34,Asus	ZenBook Flip
1599,108,2,True,19,Dell	Alienware 15
1600,41,2,True,148,Dell	XPS 15
1601,199,1,True,204,HP	Chromebook 11
1602,429,1,True,63,Dell	Latitude 3480
1603,374,2,True,121,Asus	ZenBook Flip
1604,317,1,True,52,Asus	VivoBook Max
1605,416,2,False,101,HP	Omen 17-an012dx
1606,385,2,False,54,Razer	Blade Pro
1607,60,2,True,184,Lenovo	ThinkPad X1
1608,887,1,False,42,Asus	ZenBook Flip
1609,882,2,False,174,HP	Omen 17-an012dx
1610,386,1,True,135,Lenovo	Thinkpad X1
1611,90,1,False,47,HP	Chromebook 11
1612,816,2,True,201,Toshiba	Satellite Pro
1613,893,1,True,28,Asus	Rog GL702VS-BA023T
1614,208,1,False,80,Asus	ZenBook Flip
1615,529,2,False,38,Lenovo	ThinkPad X1
1616,566,2,False,180,Dell	Inspiron 7567
1617,404,2,True,144,Lenovo	ThinkPad T470s
1618,957,2,True,104,HP	Chromebook 11
1619,3,1,True,75,Dell	XPS 13
1620,883,2,True,67,Acer	Chromebook 11
1621,335,1,False,60,Dell	XPS 15
1622,491,1,False,24,Acer	Chromebook 11
1623,193,2,True,114,Samsung	Notebook 9
1624,346,1,False,63,Asus	ZenBook Flip
1625,972,2,True,103,HP	ZBook 17
1626,60,2,True,39,Toshiba	Tecra X40-D-10Z
1627,251,2,True,190,Dell	Inspiron 7567
1628,827,2,False,28,Lenovo	Thinkpad T470s
1629,814,1,True,161,MSI	GL62M 7RD
1630,807,1,False,52,MSI	GE72MVR 7RG
1631,137,1,False,107,Asus	Pro P2540UA-XS51
1632,420,1,True,203,Asus	VivoBook Max
1633,184,2,False,84,HP	ZBook 17
1634,921,2,True,81,Toshiba	Satellite Pro
1636,638,2,True,127,Lenovo	N42-20 Chromebook
1638,646,2,True,85,Acer	Chromebook 11
1639,653,1,True,115,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1640,42,2,True,193,Dell	Inspiron 7567
1641,559,2,False,50,Dell	XPS 15
1642,154,1,True,99,Dell	Latitude 3480
1643,399,2,False,116,Dell	XPS 15
1644,598,2,False,48,HP	ZBook 17
1645,768,2,True,169,Lenovo	ThinkPad T470s
1646,933,1,True,162,Asus	ZenBook Flip
1647,895,1,True,51,HP	ZBook 17
1648,488,2,False,168,Dell	Alienware 17
1649,821,1,False,32,Asus	VivoBook Max
1650,543,2,True,184,Lenovo	Thinkpad X1
1651,604,2,True,8,Lenovo	Thinkpad T460
1652,938,1,False,40,Dell	XPS 15
1653,70,1,True,84,Dell	Inspiron 7567
1654,852,2,False,196,Asus	Pro P2540UA-XS51
1655,931,2,False,104,Lenovo	ThinkPad T470s
1656,260,2,False,102,Asus	Pro P2540UA-XS51
1657,13,1,False,121,Dell	Vostro 3568
1658,517,2,True,154,Lenovo	Thinkpad T460
1659,946,1,True,39,Dell	XPS 13
1660,308,2,False,150,Toshiba	Satellite Pro
1661,533,2,True,207,HP	Omen 17-an012dx
1662,694,1,True,192,Acer	Swift 3
1663,696,2,True,160,Dell	XPS 15
1664,904,2,False,200,Asus	Rog GL702VM-GC017T
1665,560,2,True,219,Acer	Swift 3
1666,221,2,False,174,Asus	Pro P2540UA-XS51
1667,58,2,False,125,Lenovo	ThinkPad T470s
1668,788,1,False,12,Dell	XPS 13
1669,734,2,False,171,Dell	Latitude 3480
1670,205,1,False,182,Asus	Pro P2540UA-XS51
1671,255,1,True,20,HP	15-ba043na (A12-9700P/8GB/2TB/W10)
1672,22,1,False,199,HP	Omen 17-an012dx
1673,997,1,True,140,Toshiba	Tecra X40-D-10Z
1674,96,2,True,190,Dell	Latitude 3180
1675,958,1,False,151,Dell	Vostro 5568
1676,80,1,True,83,Lenovo	Thinkpad X1
1677,107,1,False,59,Asus	Rog GL702VS-BA023T
1678,865,2,True,155,Dell	Inspiron 7567
1679,122,2,True,109,HP	Omen 17-an012dx
1680,783,2,True,204,Dell	Latitude 3480
1681,900,2,False,140,Razer	Blade Stealth
1682,284,2,False,66,HP	Omen 17-an012dx
1683,277,1,False,161,Asus	Pro P2540UA-XS51
1684,106,2,True,205,Acer	Chromebook 11
1685,318,1,True,21,Asus	VivoBook Max
1686,64,2,True,149,Acer	Chromebook 11
1687,740,1,False,55,Lenovo	N42-20 Chromebook
1688,234,1,True,107,Toshiba	Satellite Pro
1689,514,1,True,142,Dell	Alienware 17
1690,564,2,False,167,Dell	XPS 13
1691,282,2,False,165,Asus	VivoBook Max
1692,447,2,True,21,Dell	XPS 15
1693,762,1,False,83,Dell	XPS 15
1694,52,1,False,89,Toshiba	Satellite Pro
1695,482,2,True,201,HP	ZBook 17
1696,83,1,True,48,Lenovo	Thinkpad X1
1697,948,1,False,140,MSI	GL62M 7RD
1698,995,2,False,206,Dell	Alienware 15
1699,998,2,False,28,Asus	Pro P2540UA-XS51
1700,640,2,False,108,Samsung	Notebook 9
1701,917,2,True,55,Dell	XPS 13
1702,311,2,False,34,Lenovo	V110-15ISK (i3-6006U/4GB/500GB/W10)
1703,201,2,False,156,MSI	GE72MVR 7RG
1704,717,1,True,81,Lenovo	Thinkpad T460
1705,71,2,True,115,Dell	Latitude 3480
1706,997,2,True,220,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1707,825,1,False,160,Lenovo	ThinkPad T470s
1708,388,2,True,22,HP	Chromebook 11
1709,130,1,False,71,Asus	ZenBook Flip
1710,791,1,True,216,Asus	Rog GL702VS-BA023T
1711,335,1,False,125,Asus	Rog GL702VS-BA023T
1712,6,1,True,145,Toshiba	Satellite Pro
1713,695,1,False,148,Asus	ZenBook Flip
1714,286,2,True,11,Lenovo	N42-20 Chromebook
1715,854,2,False,148,Dell	XPS 15
1716,733,1,False,135,Asus	Rog GL702VS-BA023T
1717,763,1,True,214,Asus	Pro P2540UA-XS51
1718,594,2,False,39,Lenovo	Thinkpad T460
1719,147,1,False,199,Asus	Rog GL702VS-BA023T
1720,769,2,False,48,Lenovo	Thinkpad T460
1721,80,1,False,181,Dell	Vostro 3568
1722,945,2,True,105,Dell	XPS 13
1723,268,1,False,17,Toshiba	Satellite Pro
1724,299,1,False,39,Toshiba	Tecra X40-D-10Z
1725,196,1,False,141,Dell	Latitude 3480
1726,310,1,False,85,Lenovo	ThinkPad T470s
1727,238,1,True,49,Lenovo	Thinkpad X1
1728,312,2,True,25,Dell	Vostro 5568
1729,287,1,False,78,Dell	Inspiron 7567
1730,588,1,True,155,Dell	XPS 13
1731,476,1,True,136,Dell	XPS 15
1732,232,1,False,153,HP	ZBook 17
1733,2,2,False,121,Razer	Blade Pro
1734,318,1,False,40,Lenovo	Thinkpad X1
1735,934,1,True,173,HP	Chromebook 11
1736,617,2,True,177,Acer	Chromebook 11
1737,189,2,True,139,Asus	Rog GL702VM-GC017T
1738,392,1,False,105,Lenovo	ThinkPad X1
1739,908,1,True,45,Razer	Blade Pro
1740,420,2,False,196,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1741,344,1,True,80,Razer	Blade Stealth
1742,705,1,False,138,Lenovo	N42-20 Chromebook
1743,796,1,True,55,Dell	Inspiron 7567
1744,295,2,True,118,Lenovo	Thinkpad X1
1745,14,1,False,33,Lenovo	IdeaPad 310-15IKB
1746,276,1,True,136,Dell	Alienware 15
1747,143,1,True,47,Asus	ZenBook Flip
1748,560,1,True,199,Dell	Vostro 5568
1749,63,2,True,153,Toshiba	Satellite Pro
1750,702,2,False,37,Lenovo	Thinkpad X1
1751,700,1,False,125,Toshiba	Tecra X40-D-10Z
1752,287,1,False,49,Asus	R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
1753,958,2,False,28,Dell	XPS 15
1754,542,1,True,71,Lenovo	Thinkpad X1
1755,406,1,False,207,Lenovo	Thinkpad X1
1756,650,1,True,172,Lenovo	ThinkPad X1
1757,444,1,True,147,Asus	ZenBook Flip
1758,275,2,False,74,Acer	Chromebook 11
1759,356,2,False,155,Lenovo	Thinkpad T470s
1760,901,2,False,187,MSI	GL62M 7RD
1761,19,1,True,54,Dell	Vostro 5568
1762,775,1,False,107,Toshiba	Satellite Pro
1763,62,1,True,98,Dell	Latitude 3180
1764,877,2,False,110,Toshiba	Satellite Pro
1765,368,2,True,177,Acer	Swift 3
1766,953,2,True,170,Lenovo	N42-20 Chromebook
1767,560,2,True,123,Lenovo	IdeaPad 310-15IKB
1768,832,2,False,68,Acer	Swift 3
1769,532,1,True,101,Lenovo	ThinkPad X1
1770,75,1,False,11,Lenovo	ThinkPad T470s
1771,652,2,True,113,HP	EliteBook 820
1772,408,1,False,72,MSI	GE72MVR 7RG
1773,558,2,False,68,Asus	VivoBook Max
1774,371,1,True,216,Asus	Rog GL702VS-BA023T
1775,956,1,False,76,Asus	Rog GL702VS-BA023T
1776,4,1,False,111,Dell	XPS 15
1777,746,1,True,71,Lenovo	N42-20 Chromebook
1778,792,1,True,183,Dell	XPS 15
1779,338,1,False,6,Lenovo	Thinkpad T460
1780,61,1,False,94,Dell	Alienware 15
1781,75,2,False,126,Toshiba	Satellite Pro
1782,138,2,False,132,Lenovo	Thinkpad X1
1783,543,1,True,196,Razer	Blade Stealth
1784,648,2,False,199,Asus	Rog GL702VM-GC017T
1785,131,1,True,69,Toshiba	Tecra X40-D-10Z
1786,509,2,False,191,Lenovo	IdeaPad 310-15IKB
1787,930,2,False,138,Asus	ZenBook Flip
1788,193,2,False,120,Dell	Latitude 3180
1789,716,1,True,10,Dell	Alienware 15
1790,987,2,False,162,Dell	Latitude 3180
1791,33,2,False,190,Razer	Blade Stealth
1792,749,2,False,28,Razer	Blade Stealth
1793,970,1,False,31,MSI	GE72MVR 7RG
1794,300,2,True,184,Lenovo	IdeaPad 310-15IKB
1795,947,2,False,160,Lenovo	IdeaPad 310-15IKB
